Sample_ID,Title,Organism,Series_ID,GPL_ID,Instrument Model,SRA_ID,Library Strategy,H3K4me3_description,Tissue,Cell Line,Cell Type,Disease,Treatment,Genotype,Antibody,Feature in Title,Feature in Ab,Feature in Title or Ab
GSM1080936,H3K4me3_ChIP-seq,Homo sapiens,"['GSE44217', 'GSE44218']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX235035,ChIP-Seq,"{'ChIP': 'H3K4me3', 'Title': 'H3K4me3_ChIP-seq'}",,,,,{},{},{'ChIP': 'H3K4me3'},True,True,True
GSM1569584,HMC_P6_H3K4me3_input,Homo sapiens,['GSE64367'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX818577,ChIP-Seq,{'Title': 'HMC_P6_H3K4me3_input'},,HMC-P6,,,{},{},{'antibody': 'ChIP input'},True,False,True
GSM1003542,Broad_ChipSeq_A549_H3K4me3_DEX_100nM,Homo sapiens,['GSE29611'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX186738,ChIP-Seq,"{'antibody antibodydescription': 'rabbit polyclonal. Antibody Target: H3K4me3', 'antibody': 'H3K4me3', 'Title': 'Broad_ChipSeq_A549_H3K4me3_DEX_100nM'}",,A549,,,{'treatment': 'DEX_100nM'},{},"{'antibody antibodydescription': 'rabbit polyclonal. Antibody Target: H3K4me3, rabbit polyclonal. Antibody Target: H3K4me3', 'antibody': 'H3K4me3'}",True,True,True
GSM1969551,CHG245,Homo sapiens,['GSE75898'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1474440,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,HFE145,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM910578,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Human Esophagus Tissue; renlab.H3K4me3.STL003EG.01.01,Homo sapiens,['GSE16256'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX136969,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Human Esophagus Tissue; renlab.H3K4me3.STL003EG.01.01'}",,,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM910579,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Human Gastric Tissue; renlab.H3K4me3.STL003GA.01.01,Homo sapiens,['GSE16256'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX136970,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Human Gastric Tissue; renlab.H3K4me3.STL003GA.01.01'}",,,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM981241,Differentiating_H3K4me3_ChIPSeq,Homo sapiens,['GSE39912'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX189255,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'Differentiating_H3K4me3_ChIPSeq'}",,,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM753442,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Trophoblast Cells; renlab.H3K4me3.BMP4T.02.01,Homo sapiens,['GSE16256'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX081162,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Trophoblast Cells; renlab.H3K4me3.BMP4T.02.01'}",,H1,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM753441,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Trophoblast Cells; renlab.H3K4me3.BMP4T.01.01,Homo sapiens,['GSE16256'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX081161,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Trophoblast Cells; renlab.H3K4me3.BMP4T.01.01'}",,H1,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM753440,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Mesendoderm Cells; renlab.H3K4me3.BMP4M.02.01,Homo sapiens,['GSE16256'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX081176,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in BMP4 Mesendoderm Cells; renlab.H3K4me3.BMP4M.02.01'}",,H1,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM1556824,H3K4me3 NC_ChIPSeq,Homo sapiens,"['GSE63765', 'GSE63763']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX792167,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam,ab8580)', 'Title': 'H3K4me3 NC_ChIPSeq'}",,BGC823,,,{'transfected with': 'nonspecific shRNA virus'},{},"{'chip antibody': 'H3K4me3 (Abcam,ab8580)'}",True,True,True
GSM1556825,H3K4me3 KO_ChIPSeq,Homo sapiens,"['GSE63765', 'GSE63763']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX792168,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam,ab8580)', 'Title': 'H3K4me3 KO_ChIPSeq'}",,BGC823,,,{'transfected with': 'shRNA adenovirus against human lncRNA PRLG'},{},"{'chip antibody': 'H3K4me3 (Abcam,ab8580)'}",True,True,True
GSM1653251,PRDM9A_H3K4me3_ChIP,Homo sapiens,['GSE67673'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX985315,ChIP-Seq,"{'ChIP': 'H3K4me3', 'Title': 'PRDM9A_H3K4me3_ChIP'}",,,,,{},{},{'ChIP': 'H3K4me3'},True,True,True
GSM534465,hASC_t1_H3K4me3,Homo sapiens,"['GSE20752', 'GSE21366']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX019492,ChIP-Seq,"{'chip epitope': 'H3K4me3', 'Title': 'hASC_t1_H3K4me3'}",,,,,{},{},"{'chip antibody': 'Abcam, Cat# ab8050, Lot# 331024'}",True,False,True
GSM811202,H3K4me3 e2 10k LinDA rep2,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107357,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 10k LinDA rep2'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM811203,H3K4me3 e2 10k LinDA rep1,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107358,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 10k LinDA rep1'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM811206,H3K4me3 e2 1k LinDA rep2,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107361,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 1k LinDA rep2'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM811207,H3K4me3 e2 1k LinDA rep1,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107362,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 1k LinDA rep1'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM811204,H3K4me3 e2 1M rep1,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107359,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 1M rep1'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM811205,H3K4me3 e2 1M rep2,Homo sapiens,['GSE32332'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX107360,ChIP-Seq,"{'comment': 'chromatin IP against H3K4me3 ( Abcam: AB1012 )', 'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 e2 1M rep2'}",,H3396,,,{'treatment': 'E2'},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1027300,Histone H3K4me3 ChIP-Seq of CD19 Primary Cells; Histone.DS21711,Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX201787,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of CD19 Primary Cells; Histone.DS21711'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1027301,Histone H3K4me3 ChIP-Seq of CD56 Primary Cells; Histone.DS21715,Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX201788,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of CD56 Primary Cells; Histone.DS21715'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1536034,ChIP-seq analysis of H3K4me3  in human monocytes [patient 1],Homo sapiens,['GSE62908'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX749791,ChIP-Seq,"{'antibody': 'H3K4me3 [Abcam ab8580]', 'Title': 'ChIP-seq analysis of H3K4me3  in human monocytes [patient 1]'}",,,,septic disease,{},{},{'antibody': 'H3K4me3 [Abcam ab8580]'},True,True,True
GSM1536038,ChIP-seq analysis of H3K4me3  in human monocytes [patient 2],Homo sapiens,['GSE62908'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX749795,ChIP-Seq,"{'antibody': 'H3K4me3 [Abcam ab8580]', 'Title': 'ChIP-seq analysis of H3K4me3  in human monocytes [patient 2]'}",,,,septic disease,{},{},{'antibody': 'H3K4me3 [Abcam ab8580]'},True,True,True
GSM646424,Huvec_H3K4me3_rep1,Homo sapiens,"['GSE26386', 'GSE26320']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX038614,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'Huvec_H3K4me3_rep1'}",,HUVEC,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1550975,GM19152_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764654,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19152_H3K4ME3'}",,GM19152,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550972,GM19116_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764651,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19116_H3K4ME3'}",,GM19116,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550973,GM18502-2_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764652,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18502-2_H3K4ME3'}",,GM18502,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550978,GM18508_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764657,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18508_H3K4ME3'}",,GM18508,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1234156,GM2255_H3K4me3_2,Homo sapiens,['GSE50893'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX356724,ChIP-Seq,"{'antibody': 'H3K4me3', 'Title': 'GM2255_H3K4me3_2'}",,2255,,,{},{},{'antibody': 'H3K4me3'},True,True,True
GSM2187264,H3K4me3-shJARID1D_ChIP-Seq_rep2,Homo sapiens,['GSE82260'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1819632,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)', 'Title': 'H3K4me3-shJARID1D_ChIP-Seq_rep2'}",,DU145,,,{'treatment': 'shJARID1D'},{},"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)'}",True,True,True
GSM2187262,H3K4me3-shZMYND8_ChIP-Seq _rep2,Homo sapiens,['GSE82260'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1819630,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)', 'Title': 'H3K4me3-shZMYND8_ChIP-Seq _rep2'}",,DU145,,,{'treatment': 'shZMYND8'},{},"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)'}",True,True,True
GSM2187260,H3K4me3-shControl_ChIP-Seq_rep2,Homo sapiens,['GSE82260'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1819628,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)', 'Title': 'H3K4me3-shControl_ChIP-Seq_rep2'}",,DU145,,,{'treatment': 'shLuciferase'},{},"{'chip antibody': 'H3K4me3 (Millipore, 07-473), Drosophila-specific H2Av (Active Motif, 61686)'}",True,True,True
GSM586880,Islet4_K4me3,Homo sapiens,['GSE23784'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026712,ChIP-Seq,{'chip antibody': 'anti-H3K4me3'},Pancreatic islets,,,,{},{},{'chip antibody': 'anti-H3K4me3'},False,True,True
GSM586885,Islet5_K4me3,Homo sapiens,['GSE23784'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026717,ChIP-Seq,{'chip antibody': 'anti-H3K4me3'},Pancreatic islets,,,,{},{},{'chip antibody': 'anti-H3K4me3'},False,True,True
GSM1922391,Ras IMR90 H3K4me3,Homo sapiens,['GSE53491'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1403827,ChIP-Seq,"{'chip antibody': 'mouse momoclonal H3K4me3 antibody, clone CMA304 (PMID:18227620)', 'Title': 'Ras IMR90 H3K4me3'}",,IMR90,,,{'condition': 'RIS; RAS-induced senescence (overexpression of RasG12V)'},{'genotype/variation': 'overexpressing RasG12V'},"{'chip antibody': 'mouse momoclonal H3K4me3 antibody, clone CMA304 (PMID:18227620)'}",True,True,True
GSM1922393,Apo IMR90 H3K4me3,Homo sapiens,['GSE53491'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX1403829,ChIP-Seq,"{'chip antibody': 'mouse momoclonal H3K4me3 antibody, clone CMA304 (PMID:18227620)', 'Title': 'Apo IMR90 H3K4me3'}",,IMR90,,,{'condition': 'pApo; pro-apoptotic (overexpression of E1A/RasG12V)'},{'genotype/variation': 'overexpressing E1A/RasG12V'},"{'chip antibody': 'mouse momoclonal H3K4me3 antibody, clone CMA304 (PMID:18227620)'}",True,True,True
GSM1572781,Sample_H3K4me3_Index_12_lane5,Homo sapiens,['GSE64504'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX823974,ChIP-Seq,{'Title': 'Sample_H3K4me3_Index_12_lane5'},,OCI-Ly1,,,{},{},"{'chip antibody': 'anti-histone H3 trimethyl K4 (ab8580, Abcam, Cambridge, MA)'}",True,False,True
GSM520385,H3K4me3 ChIP-seq Hs68-FBS,Homo sapiens,"['GSE20725', 'GSE20753']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX007037,ChIP-Seq,"{'chip antibody': 'rabbit Abcam ab8580 (H3K4me3)', 'Title': 'H3K4me3 ChIP-seq Hs68-FBS'}",,Hs68,,,{},{},{'chip antibody': 'rabbit Abcam ab8580 (H3K4me3)'},True,True,True
GSM520386,H3K4me3 ChIP-seq Hs68+FBS,Homo sapiens,"['GSE20725', 'GSE20753']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX007038,ChIP-Seq,"{'chip antibody': 'rabbit Abcam ab8580 (H3K4me3)', 'Title': 'H3K4me3 ChIP-seq Hs68+FBS'}",,Hs68,,,{},{},{'chip antibody': 'rabbit Abcam ab8580 (H3K4me3)'},True,True,True
GSM818043,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Neural Progenitor Cells; renlab.H3K4me3.NPC.03.01,Homo sapiens,['GSE16256'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX101246,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in Neural Progenitor Cells; renlab.H3K4me3.NPC.03.01'}",,H1,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM1888748,H3K4me3-Memory-D1-Donor5131,Homo sapiens,"['GSE73212', 'GSE73214']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1261946,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3-Memory-D1-Donor5131'}",,,,,"{'days after activation': '1', 'activated': 'TRUE'}",{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1888744,H3K4me3-Naive-D1-Donor5053,Homo sapiens,"['GSE73212', 'GSE73214']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1261942,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3-Naive-D1-Donor5053'}",,,,,"{'days after activation': '1', 'activated': 'TRUE'}",{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1825773,10dd_DOX_plus_SSEA3_pos_H3K4me3_Rep1,Homo sapiens,"['GSE62777', 'GSE71033']",GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099975,ChIP-Seq,"{'antibody epitope, vendor, catalog number, lot': 'H3K4me3, Active Motif, 39159, #01609004', 'Title': '10dd_DOX_plus_SSEA3_pos_H3K4me3_Rep1'}",,,,,{'treatment': 'DOX days 0-10'},{},"{'antibody epitope, vendor, catalog number, lot': 'H3K4me3, Active Motif, 39159, #01609004'}",True,True,True
GSM1888740,H3K4me3-Memory-D1-Donor5053,Homo sapiens,"['GSE73212', 'GSE73214']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1261938,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3-Memory-D1-Donor5053'}",,,,,"{'days after activation': '1', 'activated': 'TRUE'}",{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1825777,24dd_TRA_pos_DOX_minus_H3K4me3_Rep1,Homo sapiens,"['GSE62777', 'GSE71033']",GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1099979,ChIP-Seq,"{'antibody epitope, vendor, catalog number, lot': 'H3K4me3, Active Motif, 39159, #01609004', 'Title': '24dd_TRA_pos_DOX_minus_H3K4me3_Rep1'}",,,,,{'treatment': 'DOX days 0-20'},{},"{'antibody epitope, vendor, catalog number, lot': 'H3K4me3, Active Motif, 39159, #01609004'}",True,True,True
GSM575290,H3K4me3 hiPS PDB1lox_17puro_5,Homo sapiens,"['GSE23455', 'GSE22499']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026065,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 hiPS PDB1lox_17puro_5'}",,hiPS line PDB1lox_17puro_5,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM575291,H3K4me3 hiPS PDB2lox_17,Homo sapiens,"['GSE23455', 'GSE22499']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026066,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 hiPS PDB2lox_17'}",,hiPS line PDB2lox_17,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM575292,H3K4me3 hiPS PDB1lox_21puro_26,Homo sapiens,"['GSE23455', 'GSE22499']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026067,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 hiPS PDB1lox_21puro_26'}",,hiPS line PDB1lox_21puro_26,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM575293,H3K4me3 hiPS PDB2lox_21,Homo sapiens,"['GSE23455', 'GSE22499']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX026068,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3 hiPS PDB2lox_21'}",,hiPS line PDB2lox_21,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM947524,LNCaP Cells H3K4me3 ChIP-seq,Homo sapiens,"['GSE38682', 'GSE38685']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX154495,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'LNCaP Cells H3K4me3 ChIP-seq'}",,LNCaP,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM947523,PrEC Cells H3K4me3 ChIP-seq,Homo sapiens,"['GSE38682', 'GSE38685']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX154494,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'PrEC Cells H3K4me3 ChIP-seq'}",,PrEC,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1565805,DC_MTB_H3K4me3_rep2 (ChIP-Seq),Homo sapiens,"['GSE64175', 'GSE64183']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX818197,ChIP-Seq,"{'chip anitbody': 'H3K4me3 (CST, 9751BC, 7)', 'Title': 'DC_MTB_H3K4me3_rep2 (ChIP-Seq)'}",,,,,{'condition': 'MTB-infected'},{},{},True,False,True
GSM2120704,SH-SY5Y-MYCN-OFF H3K4me3_ChIP_seq,Homo sapiens,['GSE80197'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1694149,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'SH-SY5Y-MYCN-OFF H3K4me3_ChIP_seq'}",,,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM772735,ChIP-Seq analysis of H3K4me3 in human fetal heart cells; DNA_Lib 465,Homo sapiens,['GSE17312'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX088650,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human fetal heart cells; DNA_Lib 465'}",,,,presumed normal,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM772736,ChIP-Seq analysis of H3K4me3 in human hNP (ES H9 derived Nuronal Progenitors) cells; Lib EpiLabSPL Row 1695,Homo sapiens,['GSE17312'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX088651,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human hNP (ES H9 derived Nuronal Progenitors) cells; Lib EpiLabSPL Row 1695'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1447335,AB1 individual Anti-H3K4me3,Homo sapiens,['GSE59836'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX663448,ChIP-Seq,"{'antibody': 'Anti-H3K4me3 Millipore (#07-473)', 'Title': 'AB1 individual Anti-H3K4me3'}",,,,,{},{'genotype': 'PRDM9A / PRDM9B'},{'antibody': 'Anti-H3K4me3 Millipore (#07-473)'},True,True,True
GSM1960245,750N H3K4me3_ChIPSeq,Homo sapiens,['GSE75597'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1458748,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Active Motif, 39160)', 'Title': '750N H3K4me3_ChIPSeq'}",Normal Kidney adjacent to tumor,,,,{},{},"{'chip antibody': 'H3K4me3 (Active Motif, 39160)'}",True,True,True
GSM433170,"ChIP-Seq Analysis of H3K4me3 in hESC H1 Cells, 30CMAAAXX081006-5-S",Homo sapiens,['GSE17312'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX007385,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq Analysis of H3K4me3 in hESC H1 Cells, 30CMAAAXX081006-5-S'}",,H1,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM353604,VCaP_R1881_H3K4me3,Homo sapiens,"['GSE14092', 'GSE14097']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX022553,ChIP-Seq,{'Title': 'VCaP_R1881_H3K4me3'},,,,,{},{},{},True,False,True
GSM353603,VCaP_Ethl_H3K4me3,Homo sapiens,"['GSE14092', 'GSE14097']",GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX020918,ChIP-Seq,{'Title': 'VCaP_Ethl_H3K4me3'},,,,,{},{},{},True,False,True
