GSM_ID,Organism,GSE_ID,GPL_ID,SRA_ID,Library Strategy
GSM1220288,Homo sapiens,GSE16256,GPL9052,SRX342275,chip-seq
GSM1220289,Homo sapiens,GSE16256,GPL9052,SRX342276,chip-seq
GSM1721800,Mus musculus,GSE70253,GPL17021,SRX1073802,chip-seq
GSM1847928,Homo sapiens,GSE71952,GPL16791,SRX1142254,chip-seq
GSM1847929,Homo sapiens,GSE71952,GPL16791,SRX1142255,chip-seq
GSM1498896,Homo sapiens,GSE61176,GPL11154,SRX693082,chip-seq
GSM2066619,Homo sapiens,GSE78096,GPL16791,SRX1592787,chip-seq
GSM171732,Homo sapiens,GSE7118,GPL1454,,
GSM1721820,Mus musculus,GSE70253,GPL17021,SRX1073822,chip-seq
GSM706999,Homo sapiens,GSE16368,GPL9115,SRX1157611,chip-seq
GSM733712,Homo sapiens,GSE29611,GPL9115,SRX067463,chip-seq
GSM1847924,Homo sapiens,GSE71952,GPL16791,SRX1142250,chip-seq
GSM1847925,Homo sapiens,GSE71952,GPL16791,SRX1142251,chip-seq
GSM1233927,Homo sapiens,GSE50893,GPL11154,SRX356495,chip-seq
GSM1847927,Homo sapiens,GSE71952,GPL16791,SRX1142253,chip-seq
GSM1674036,Monodelphis domestica,GSE68507,GPL9250,SRX997072,chip-seq
GSM171730,Homo sapiens,GSE7118,GPL1454,,
GSM1486098,Mus musculus,GSE60702,GPL13112,SRX686036,chip-seq
GSM1486097,Mus musculus,GSE60702,GPL13112,SRX686035,chip-seq
GSM1874929,Homo sapiens,GSE71238,GPL9115,SRX1224465,chip-seq
GSM558422,Mus musculus,GSE22474,GPL4128,,
GSM847244,Homo sapiens,GSE34316,GPL10999,SRX110937,chip-seq
GSM558420,Mus musculus,GSE22474,GPL4128,,
GSM558421,Mus musculus,GSE22474,GPL4128,,
GSM847243,Homo sapiens,GSE34316,GPL10999,SRX110936,chip-seq
GSM847242,Homo sapiens,GSE34316,GPL10999,SRX110935,chip-seq
GSM1234173,Homo sapiens,GSE50893,GPL11154,SRX356741,chip-seq
GSM1868870,Homo sapiens,GSE72714,GPL11154,SRX1183816,chip-seq
GSM1973368,Mus musculus,GSE76042,GPL13112,SRX1486538,chip-seq
GSM1855775,Aspergillus nidulans,GSE72126,GPL19470,SRX1155737,chip-seq
GSM1217929,Homo sapiens,GSE50386,GPL10999,SRX340790,chip-seq
GSM1234174,Homo sapiens,GSE50893,GPL11154,SRX356742,chip-seq
GSM1252322,Homo sapiens,GSE51776,GPL11154,SRX369119,chip-seq
GSM1217928,Homo sapiens,GSE50386,GPL10999,SRX340789,chip-seq
GSM1508939,Homo sapiens,GSE61586,GPL11154,SRX707366,chip-seq
GSM1468918,Macaca mulatta,GSE60269,GPL9160,SRX673243,chip-seq
GSM1521733,Homo sapiens,GSE62193,GPL16791,SRX729685,chip-seq
GSM1606418,Homo sapiens,GSE65793,GPL11154,SRX871282,chip-seq
GSM1893623,Mus musculus,GSE73432,GPL11002,SRX1287756,chip-seq
GSM1915971,Mus musculus,GSE74268,GPL9185,SRX1365324,chip-seq
GSM1234233,Homo sapiens,GSE50893,GPL11154,SRX356801,chip-seq
GSM362319,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362318,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362317,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362316,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362315,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362314,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM915191,Danio rerio,GSE32483,GPL10164,,chip-seq
GSM915190,Danio rerio,GSE32483,GPL10164,,chip-seq
GSM362311,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM915192,Danio rerio,GSE32483,GPL10164,,chip-seq
GSM1865419,Mus musculus,GSE72574,GPL13112,SRX1176767,chip-seq
GSM1666198,Mus musculus,GSE65516,GPL16791,SRX1008304,chip-seq
GSM1666199,Mus musculus,GSE65516,GPL16791,SRX1008305,chip-seq
GSM2191022,Mus musculus,GSE82387,GPL13112,SRX1832839,chip-seq
GSM2067930,Homo sapiens,GSE78141,GPL11154,SRX1595742,chip-seq
GSM958158,Homo sapiens,GSE16368,GPL9115,SRX1157676,chip-seq
GSM1217922,Homo sapiens,GSE50386,GPL10999,SRX340783,chip-seq
GSM135215,Mus musculus,GSE5834,GPL4317,,
GSM1635077,Mus musculus,GSE66961,GPL11002,SRX957685,chip-seq
GSM958155,Homo sapiens,GSE16368,GPL9115,SRX1157682,chip-seq
GSM958151,Homo sapiens,GSE16368,GPL9115,SRX1157689,chip-seq
GSM1855792,Aspergillus nidulans,GSE72126,GPL19470,SRX1155754,chip-seq
GSM1855796,Aspergillus nidulans,GSE72126,GPL19470,SRX1155758,chip-seq
GSM1217926,Homo sapiens,GSE50386,GPL10999,SRX340787,chip-seq
GSM1271853,Homo sapiens,GSE52593,GPL17425,,
GSM1271852,Homo sapiens,GSE52593,GPL17425,,
GSM1271851,Homo sapiens,GSE52593,GPL17425,,
GSM1271850,Homo sapiens,GSE52593,GPL17425,,
GSM274616,Saccharomyces cerevisiae,GSE10839,GPL4131,,
GSM274617,Saccharomyces cerevisiae,GSE10839,GPL4131,,
GSM274614,Saccharomyces cerevisiae,GSE10839,GPL4131,,
GSM274615,Saccharomyces cerevisiae,GSE10839,GPL4131,,
GSM362003,Mus musculus,GSE14254,GPL9185,SRX003813,chip-seq
GSM362001,Mus musculus,GSE14254,GPL9185,SRX003811,chip-seq
GSM274619,Saccharomyces cerevisiae,GSE10839,GPL4131,,
GSM362007,Mus musculus,GSE14254,GPL9185,SRX003806,chip-seq
GSM417822,Homo sapiens,GSE16657,GPL9052,SRX012394,chip-seq
GSM362005,Mus musculus,GSE14254,GPL9185,SRX003815,chip-seq
GSM1642537,Saccharomyces cerevisiae,GSE67211,GPL13821,SRX966747,chip-seq
GSM1631861,Mus musculus,GSE66774,GPL13112,SRX951930,chip-seq
GSM943527,Saccharomyces cerevisiae,GSE38492,GPL4131,,
GSM2192559,Mus musculus,GSE83073,GPL13112,SRX1834493,chip-seq
GSM1000095,Mus musculus,GSE31039,GPL9250,SRX185816,chip-seq
GSM943529,Saccharomyces cerevisiae,GSE38492,GPL4131,,
GSM1462466,Homo sapiens,GSE59933,GPL11154,SRX666444,chip-seq
GSM910581,Homo sapiens,GSE16256,GPL9052,SRX136972,chip-seq
GSM910580,Homo sapiens,GSE16256,GPL9052,SRX136971,chip-seq
GSM1260934,Homo sapiens,GSE52190,GPL9448,,
GSM910582,Homo sapiens,GSE16256,GPL9052,SRX136973,chip-seq
GSM981239,Homo sapiens,GSE39912,GPL10999,SRX189253,chip-seq
GSM1260933,Homo sapiens,GSE52190,GPL9448,,
GSM1631865,Mus musculus,GSE66774,GPL13112,SRX951934,chip-seq
GSM1260938,Homo sapiens,GSE52190,GPL9448,,
GSM1489129,Homo sapiens,GSE60806,GPL9464,,
GSM1647368,Homo sapiens,GSE67455,GPL11154,SRX974381,chip-seq
GSM2191524,Mus musculus,GSE82599,GPL13112,SRX1833303,chip-seq
GSM688809,Mus musculus,GSE27893,GPL9185,SRX461524,chip-seq
GSM869797,Mus musculus,GSE35498,GPL11002,SRX118398,chip-seq
GSM869796,Mus musculus,GSE35498,GPL11002,SRX118397,chip-seq
GSM869795,Mus musculus,GSE35498,GPL11002,SRX118396,chip-seq
GSM869794,Mus musculus,GSE35498,GPL11002,SRX118395,chip-seq
GSM869793,Mus musculus,GSE35498,GPL11002,SRX118394,chip-seq
GSM869792,Mus musculus,GSE35498,GPL11002,SRX118393,chip-seq
GSM869791,Mus musculus,GSE35498,GPL11002,SRX118392,chip-seq
GSM1148550,Homo sapiens,GSE47383,GPL15802,,
GSM1474190,Mus musculus,GSE60353,GPL13112,SRX675961,chip-seq
GSM1509366,Mus musculus,GSE61608,GPL9250,SRX707683,chip-seq
GSM746562,Mus musculus,GSE30142,GPL9250,SRX079868,chip-seq
GSM746561,Mus musculus,GSE30142,GPL9250,SRX079867,chip-seq
GSM1148506,Homo sapiens,GSE47383,GPL15802,,
GSM1287704,Danio rerio,GSE53209,GPL10835,,
GSM1287705,Danio rerio,GSE53209,GPL10835,,
GSM351032,Mus musculus,GSE14012,GPL1261,,
GSM2082991,Mus musculus,GSE78977,GPL17021,SRX1618380,chip-seq
GSM1550961,Homo sapiens,GSE62742,GPL11154,SRX764640,chip-seq
GSM1441318,Mus musculus,GSE59636,GPL18480,SRX658423,chip-seq
GSM1550966,Homo sapiens,GSE62742,GPL11154,SRX764645,chip-seq
GSM1550965,Homo sapiens,GSE62742,GPL11154,SRX764644,chip-seq
GSM2075563,Mus musculus,GSE78749,GPL11002,SRX1605675,chip-seq
GSM2075567,Mus musculus,GSE78749,GPL11002,SRX1605679,chip-seq
GSM1273026,Mus musculus,GSE52628,GPL13112,SRX381468,chip-seq
GSM1572785,Homo sapiens,GSE64504,GPL16791,SRX823978,chip-seq
GSM1233907,Homo sapiens,GSE50893,GPL11154,SRX356475,chip-seq
GSM1233906,Homo sapiens,GSE50893,GPL11154,SRX356474,chip-seq
GSM1233905,Homo sapiens,GSE50893,GPL11154,SRX356473,chip-seq
GSM970526,Mus musculus,GSE39513,GPL9250,SRX172569,chip-seq
GSM1272744,Homo sapiens,GSE52617,GPL11154,SRX381310,chip-seq
GSM1277990,Homo sapiens,GSE52914,GPL10999,SRX386116,chip-seq
GSM1296578,Mus musculus,GSE53595,GPL11002,SRX398274,chip-seq
GSM359297,Homo sapiens,GSE14436,GPL1454,,
GSM359298,Homo sapiens,GSE14436,GPL1454,,
GSM359299,Homo sapiens,GSE14436,GPL1454,,
GSM2104212,Mus musculus,GSE79813,GPL13112,SRX1672876,chip-seq
GSM2178372,Mus musculus,GSE74661,GPL11002,SRX1801988,chip-seq
GSM1660055,Macaca mulatta,GSE67978,GPL11154,SRX998304,chip-seq
GSM410808,Homo sapiens,GSE16368,GPL9115,SRX006117,chip-seq
GSM1660054,Macaca mulatta,GSE67978,GPL11154,SRX998303,chip-seq
GSM1612075,Homo sapiens,GSE54580,GPL11154,SRX879234,chip-seq
GSM2232274,Mus musculus,GSE83833,GPL19057,SRX1943226,chip-seq
GSM442307,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442306,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442305,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442304,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442303,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442302,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442301,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442300,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1329168,Saccharomyces cerevisiae,GSE55082,GPL4131,,
GSM381717,Zea mays,GSE15286,GPL9141,SRX012387,chip-seq
GSM2192465,Mus musculus,GSE83029,GPL21103,SRX1834399,chip-seq
GSM442309,Drosophila melanogaster,GSE15424,GPL6949,,
GSM442308,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1519159,Homo sapiens,GSE62063,GPL11154,SRX722356,chip-seq
GSM1519158,Homo sapiens,GSE62063,GPL11154,SRX722355,chip-seq
GSM1265865,Homo sapiens,GSE52421,GPL10999,SRX378014,chip-seq
GSM2039441,Mus musculus,GSE73124,GPL13112,SRX1531204,chip-seq
GSM1265862,Homo sapiens,GSE52421,GPL10999,SRX378011,chip-seq
GSM1265861,Homo sapiens,GSE52421,GPL10999,SRX378010,chip-seq
GSM2039442,Mus musculus,GSE73124,GPL13112,SRX1531205,chip-seq
GSM268002,Homo sapiens,GSE10635,GPL6529,,
GSM402833,Homo sapiens,GSE15594,GPL4124,,
GSM1033553,Homo sapiens,GSE42147,GPL10999,SRX203332,chip-seq
GSM402835,Homo sapiens,GSE15594,GPL4124,,
GSM402834,Homo sapiens,GSE15594,GPL4124,,
GSM1519157,Homo sapiens,GSE62063,GPL11154,SRX722354,chip-seq
GSM402836,Homo sapiens,GSE15594,GPL4124,,
GSM521423,Mus musculus,GSE20852,GPL9185,SRX018148,chip-seq
GSM521420,Mus musculus,GSE20852,GPL9185,SRX018145,chip-seq
GSM2191970,Mus musculus,GSE82803,GPL13112,SRX1833791,chip-seq
GSM1918653,Homo sapiens,GSE74359,GPL18573,SRX1383899,chip-seq
GSM521424,Mus musculus,GSE20852,GPL9185,SRX018149,chip-seq
GSM521428,Mus musculus,GSE20852,GPL9185,SRX018153,chip-seq
GSM521429,Mus musculus,GSE20852,GPL9185,SRX018154,chip-seq
GSM2175509,Drosophila melanogaster,GSE81795,GPL13304,SRX1794224,chip-seq
GSM1811348,Drosophila melanogaster,GSE70589,GPL13304,SRX1084166,chip-seq
GSM1382218,Mus musculus,GSE57407,GPL9250,SRX535239,chip-seq
GSM537643,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM501713,Homo sapiens,GSE20040,GPL9115,SRX018609,chip-seq
GSM1096835,Drosophila melanogaster,GSE45087,GPL6629,,
GSM2069570,Homo sapiens,GSE78206,GPL18573,SRX1597471,chip-seq
GSM2069571,Homo sapiens,GSE78206,GPL18573,SRX1597472,chip-seq
GSM1217672,Drosophila melanogaster,GSE50368,GPL9058,SRX495284,chip-seq
GSM2069573,Homo sapiens,GSE78206,GPL18573,SRX1597474,chip-seq
GSM2069574,Homo sapiens,GSE78206,GPL18573,SRX1597475,chip-seq
GSM1096836,Drosophila melanogaster,GSE45087,GPL6629,,
GSM1322879,Arabidopsis lyrata,GSE54727,GPL16940,SRX465996,chip-seq
GSM2069577,Homo sapiens,GSE78206,GPL18573,SRX1597478,chip-seq
GSM1421319,Homo sapiens,GSE58881,GPL10999,SRX634886,chip-seq
GSM2232430,Mus musculus,GSE83833,GPL19057,SRX1943384,chip-seq
GSM1499823,Homo sapiens,GSE61224,GPL10999,SRX696475,chip-seq
GSM1027486,Mus musculus,GSE41920,GPL13112,SRX201989,chip-seq
GSM1888771,Homo sapiens,GSE73212,GPL11154,SRX1261969,chip-seq
GSM1888773,Homo sapiens,GSE73212,GPL11154,SRX1261971,chip-seq
GSM1888775,Homo sapiens,GSE73212,GPL11154,SRX1261973,chip-seq
GSM1888777,Homo sapiens,GSE73212,GPL11154,SRX1261975,chip-seq
GSM594574,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM594575,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM594576,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM1096833,Drosophila melanogaster,GSE45087,GPL6629,,
GSM594570,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM594571,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM594572,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM594573,Arabidopsis thaliana,GSE24162,GPL10911,,
GSM670022,Homo sapiens,GSE19465,GPL9115,SRX533017,chip-seq
GSM646365,Homo sapiens,GSE26320,GPL9115,SRX038555,chip-seq
GSM646364,Homo sapiens,GSE26320,GPL9115,SRX038554,chip-seq
GSM1563751,Homo sapiens,GSE63538,GPL4134,DRX022428,chip-seq
GSM1565812,Homo sapiens,GSE64175,GPL11154,SRX818204,chip-seq
GSM1234072,Homo sapiens,GSE50893,GPL11154,SRX356640,chip-seq
GSM1817178,Pan troglodytes,GSE70751,GPL10999,SRX1091538,chip-seq
GSM1817176,Homo sapiens,GSE70751,GPL10999,SRX1091536,chip-seq
GSM1817177,Pan troglodytes,GSE70751,GPL10999,SRX1091537,chip-seq
GSM1817174,Homo sapiens,GSE70751,GPL10999,SRX1091534,chip-seq
GSM1817175,Homo sapiens,GSE70751,GPL10999,SRX1091535,chip-seq
GSM109330,Danio rerio,GSE4863,GPL3766,,
GSM1072610,Homo sapiens,GSE43870,GPL15802,,
GSM2127460,Homo sapiens,GSE80445,GPL11154,SRX1713582,chip-seq
GSM772836,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM2191889,Mus musculus,GSE82767,GPL13112,SRX1833664,chip-seq
GSM652445,Homo sapiens,GSE26540,GPL5790,,
GSM652444,Homo sapiens,GSE26540,GPL5790,,
GSM1634801,Mus musculus,GSE66951,GPL13112,SRX957615,chip-seq
GSM1634800,Mus musculus,GSE66951,GPL13112,SRX957614,chip-seq
GSM646385,Homo sapiens,GSE26320,GPL9115,SRX038575,chip-seq
GSM646384,Homo sapiens,GSE26320,GPL9115,SRX038574,chip-seq
GSM772839,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM2113519,Homo sapiens,GSE80151,GPL11154,SRX1690203,chip-seq
GSM2035842,Mus musculus,GSE76692,GPL13112,SRX1525812,chip-seq
GSM1936101,Mus musculus,GSE74826,GPL13112,SRX1425165,chip-seq
GSM1223554,Mus musculus,GSE50561,GPL11002,SRX344640,chip-seq
GSM846929,Drosophila melanogaster,GSE34301,GPL11203,SRX110783,chip-seq
GSM942121,Homo sapiens,GSE38442,GPL9115,SRX151398,chip-seq
GSM942122,Homo sapiens,GSE38442,GPL9115,SRX151399,chip-seq
GSM803112,Mus musculus,GSE32311,GPL1261,SRX099384,chip-seq
GSM803117,Mus musculus,GSE32311,GPL1261,SRX099389,chip-seq
GSM2066626,Homo sapiens,GSE78096,GPL16791,SRX1592794,chip-seq
GSM733673,Homo sapiens,GSE29611,GPL9115,SRX067424,chip-seq
GSM1127138,Homo sapiens,GSE16368,GPL9115,SRX1157773,chip-seq
GSM2137744,Mus musculus,GSE70832,GPL13112,SRX1736301,chip-seq
GSM773476,Homo sapiens,GSE31204,GPL9115,SRX091997,chip-seq
GSM932940,Mus musculus,GSE38046,GPL11002,SRX148812,chip-seq
GSM1666204,Homo sapiens,GSE65516,GPL16791,SRX1008310,chip-seq
GSM1688593,Homo sapiens,GSE68952,GPL9115,SRX1029472,chip-seq
GSM1688590,Homo sapiens,GSE68952,GPL9115,SRX1029469,chip-seq
GSM1424911,Drosophila melanogaster,GSE58935,GPL13304,SRX645122,chip-seq
GSM1688594,Homo sapiens,GSE68952,GPL9115,SRX1029473,chip-seq
GSM1688595,Homo sapiens,GSE68952,GPL9115,SRX1029474,chip-seq
GSM353616,Homo sapiens,GSE14092,GPL9052,SRX020930,chip-seq
GSM1586385,Homo sapiens,GSE65049,GPL9115,,chip-seq
GSM353614,Homo sapiens,GSE14092,GPL9052,SRX020928,chip-seq
GSM353615,Homo sapiens,GSE14092,GPL9052,SRX020929,chip-seq
GSM928128,Mus musculus,GSE37774,GPL9250,SRX146008,chip-seq
GSM353613,Homo sapiens,GSE14092,GPL9052,SRX020927,chip-seq
GSM1954949,Mus musculus,GSE75426,GPL9185,SRX1452781,chip-seq
GSM2104213,Mus musculus,GSE79813,GPL13112,SRX1672877,chip-seq
GSM772901,Homo sapiens,GSE17312,GPL570,SRX533002,chip-seq
GSM928127,Mus musculus,GSE37774,GPL9250,SRX146007,chip-seq
GSM1586388,Homo sapiens,GSE65049,GPL9115,,chip-seq
GSM1586389,Homo sapiens,GSE65049,GPL9115,,chip-seq
GSM897556,Homo sapiens,GSE36616,GPL10999,SRX130253,chip-seq
GSM1234071,Homo sapiens,GSE50893,GPL11154,SRX356639,chip-seq
GSM1508869,Mus musculus,GSE61584,GPL19237,,
GSM1849280,Saccharomyces cerevisiae,GSE59003,GPL13821,SRX1143270,chip-seq
GSM1479952,Drosophila pseudoobscura,GSE60428,GPL11203,SRX681808,chip-seq
GSM1845272,Mus musculus,GSE71434,GPL18171,SRX1134809,chip-seq
GSM1845273,Mus musculus,GSE71434,GPL18171,SRX1134810,chip-seq
GSM1845270,Mus musculus,GSE71434,GPL18171,SRX1134807,chip-seq
GSM1833832,Mus musculus,GSE71408,GPL13112,SRX1122775,chip-seq
GSM1845276,Mus musculus,GSE71434,GPL18171,SRX1134813,chip-seq
GSM1845277,Mus musculus,GSE71434,GPL18171,SRX1134814,chip-seq
GSM1845274,Mus musculus,GSE71434,GPL18171,SRX1134811,chip-seq
GSM1845275,Mus musculus,GSE71434,GPL18171,SRX1134812,chip-seq
GSM1599151,Homo sapiens,GSE65516,GPL16791,SRX863150,chip-seq
GSM1599150,Homo sapiens,GSE65516,GPL16791,SRX863149,chip-seq
GSM1599153,Homo sapiens,GSE65516,GPL16791,SRX863152,chip-seq
GSM1499824,Homo sapiens,GSE61224,GPL10999,SRX696476,chip-seq
GSM1599154,Homo sapiens,GSE65516,GPL16791,SRX863153,chip-seq
GSM509231,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509230,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509233,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509232,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509235,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509234,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509237,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509236,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM454526,Drosophila melanogaster,GSE18176,GPL5919,,
GSM1939110,Mus musculus,GSE74964,GPL13112,SRX1430131,chip-seq
GSM945201,Homo sapiens,GSE35583,GPL9052,SRX189984,chip-seq
GSM945202,Homo sapiens,GSE35583,GPL9052,SRX189985,chip-seq
GSM1843697,Caenorhabditis elegans,GSE71720,GPL13657,SRX1132915,chip-seq
GSM1918531,Homo sapiens,GSE74359,GPL18573,SRX1383777,chip-seq
GSM1889910,Homo sapiens,GSE73267,GPL16791,SRX1268858,chip-seq
GSM1575430,Homo sapiens,GSE64609,GPL9115,SRX825987,chip-seq
GSM1163122,Mus musculus,GSE47949,GPL13112,SRX305928,chip-seq
GSM2101794,Arabidopsis thaliana,GSE79738,GPL13222,SRX1670667,chip-seq
GSM1835062,Mus musculus,GSE71461,GPL13112,SRX1122564,chip-seq
GSM2101799,Arabidopsis thaliana,GSE79738,GPL13222,SRX1670672,chip-seq
GSM2264683,Saccharomyces cerevisiae,GSE85320,GPL17342,SRX2007809,chip-seq
GSM2191719,Mus musculus,GSE82687,GPL13112,SRX1833499,chip-seq
GSM1092232,Mus musculus,GSE30761,GPL1261,,
GSM1816326,Homo sapiens,GSE70675,GPL10999,SRX088956,chip-seq
GSM1220297,Homo sapiens,GSE16256,GPL9052,SRX342284,chip-seq
GSM1220296,Homo sapiens,GSE16256,GPL9052,SRX342283,chip-seq
GSM1220295,Homo sapiens,GSE16256,GPL9052,SRX342282,chip-seq
GSM1220294,Homo sapiens,GSE16256,GPL9052,SRX342281,chip-seq
GSM1220293,Homo sapiens,GSE16256,GPL9052,SRX342280,chip-seq
GSM1112843,Homo sapiens,GSE17312,GPL570,SRX259088,chip-seq
GSM1220291,Homo sapiens,GSE16256,GPL9052,SRX342278,chip-seq
GSM1220290,Homo sapiens,GSE16256,GPL9052,SRX342277,chip-seq
GSM995942,Homo sapiens,GSE40536,GPL11154,SRX181769,chip-seq
GSM1033636,Mus musculus,GSE42152,GPL11002,SRX203377,chip-seq
GSM1022905,Drosophila melanogaster,GSE41700,GPL11203,SRX197577,chip-seq
GSM1961538,Mus musculus,GSE62482,GPL11154,SRX1460824,chip-seq
GSM1220298,Homo sapiens,GSE16256,GPL9052,SRX342285,chip-seq
GSM2232299,Mus musculus,GSE83833,GPL19057,SRX1943251,chip-seq
GSM733708,Homo sapiens,GSE29611,GPL9115,SRX067459,chip-seq
GSM1704765,Mus musculus,GSE69615,GPL13112,SRX1050609,chip-seq
GSM1847938,Homo sapiens,GSE71952,GPL16791,SRX1142264,chip-seq
GSM1847937,Homo sapiens,GSE71952,GPL16791,SRX1142263,chip-seq
GSM1847936,Homo sapiens,GSE71952,GPL16791,SRX1142262,chip-seq
GSM1847935,Homo sapiens,GSE71952,GPL16791,SRX1142261,chip-seq
GSM1847934,Homo sapiens,GSE71952,GPL16791,SRX1142260,chip-seq
GSM363549,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM363548,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM1847931,Homo sapiens,GSE71952,GPL16791,SRX1142257,chip-seq
GSM837322,Mus musculus,GSE33823,GPL9250,,chip-seq
GSM482776,Xenopus tropicalis,GSE19413,GPL9778,,
GSM482777,Xenopus tropicalis,GSE19413,GPL9778,,
GSM482775,Xenopus tropicalis,GSE19413,GPL9778,,
GSM1521753,Homo sapiens,GSE62193,GPL16791,SRX729705,chip-seq
GSM482778,Xenopus tropicalis,GSE19413,GPL9778,,
GSM482779,Xenopus tropicalis,GSE19413,GPL9778,,
GSM558417,Mus musculus,GSE22474,GPL4128,,
GSM558416,Mus musculus,GSE22474,GPL4128,,
GSM387000,Drosophila melanogaster,GSE15424,GPL6949,,
GSM387001,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1973375,Mus musculus,GSE76042,GPL13112,SRX1486545,chip-seq
GSM1280522,Homo sapiens,GSE53023,GPL9115,SRX387609,chip-seq
GSM387004,Drosophila melanogaster,GSE15424,GPL6949,,
GSM1973376,Mus musculus,GSE76042,GPL13112,SRX1486546,chip-seq
GSM1435073,Homo sapiens,GSE59328,GPL5082,,
GSM1973378,Mus musculus,GSE76042,GPL13112,SRX1486548,chip-seq
GSM1435071,Homo sapiens,GSE59328,GPL5082,,
GSM1435077,Homo sapiens,GSE59328,GPL5082,,
GSM558419,Mus musculus,GSE22474,GPL4128,,
GSM558418,Mus musculus,GSE22474,GPL4128,,
GSM1148346,Homo sapiens,GSE47380,GPL15802,,
GSM1276939,Mus musculus,GSE52839,GPL9185,SRX385476,chip-seq
GSM1606421,Homo sapiens,GSE65793,GPL11154,SRX871285,chip-seq
GSM1833828,Mus musculus,GSE71408,GPL13112,SRX1122771,chip-seq
GSM1148347,Homo sapiens,GSE47380,GPL15802,,
GSM1607401,Homo sapiens,GSE65838,GPL11154,SRX873822,chip-seq
GSM1607403,Homo sapiens,GSE65838,GPL11154,SRX873824,chip-seq
GSM1607402,Homo sapiens,GSE65838,GPL11154,SRX873823,chip-seq
GSM1893633,Mus musculus,GSE73432,GPL11002,SRX1287766,chip-seq
GSM813749,Danio rerio,GSE32880,GPL9319,SRX100923,chip-seq
GSM362301,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM429953,Homo sapiens,GSE17216,GPL8778,,
GSM362304,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM945159,Homo sapiens,GSE35583,GPL9052,SRX189942,chip-seq
GSM362306,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM915189,Danio rerio,GSE32483,GPL10164,,chip-seq
GSM362308,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM362309,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM1972995,Mus musculus,GSE76029,GPL17021,SRX1482901,chip-seq
GSM1148343,Homo sapiens,GSE47380,GPL15802,,
GSM1888683,Homo sapiens,GSE73212,GPL11154,SRX1261881,chip-seq
GSM881354,Mus musculus,GSE36114,GPL9115,SRX122633,chip-seq
GSM1865408,Mus musculus,GSE72574,GPL13112,SRX1176756,chip-seq
GSM1865405,Mus musculus,GSE72574,GPL13112,SRX1176753,chip-seq
GSM1148341,Homo sapiens,GSE47380,GPL15802,,
GSM617257,Homo sapiens,GSE25126,GPL9052,ERX002637,chip-seq
GSM1888685,Homo sapiens,GSE73212,GPL11154,SRX1261883,chip-seq
GSM2067532,Homo sapiens,GSE78113,GPL16791,SRX1594213,chip-seq
GSM2067533,Homo sapiens,GSE78113,GPL16791,SRX1594214,chip-seq
GSM1918528,Homo sapiens,GSE74359,GPL18573,SRX1383774,chip-seq
GSM984400,Homo sapiens,GSE40050,GPL10999,SRX176068,chip-seq
GSM1855788,Aspergillus nidulans,GSE72126,GPL19470,SRX1155750,chip-seq
GSM1003561,Homo sapiens,GSE29611,GPL9115,SRX186757,chip-seq
GSM1888687,Homo sapiens,GSE73212,GPL11154,SRX1261885,chip-seq
